,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,snow_h,SW_global,alb,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
24,2021-12-04 08:00:00,0.0,0.555,99.92,3.005,0.117,0.078,0.0,6.083,88.705,315.645,39.075,0.195,0.844,0.0,0.0,-0.2483391036042492,0.0235125165222103,4427.975493395211,4.82876280631975,0.0326356671202422,3.5072063494334476,3.1269940627627317,-0.0,1901.6012898912818,9.281219577554582,0.012597150451563385,9.477130193201049,0.7738489313514071,-0.8259694866054091,0.0,-0.15638721084402812,50.47855431780732,31.25834464352485,0.4685791004669181,3.136983037252258,0.0,0.0,0.0,-7.569485085515862e-05,0.0,0.0,0.0,9.281219577554582,,6383.5625439537325,0.0,0.14937253243082732,6.112911778902558
25,2021-12-04 09:00:00,0.139,0.755,99.67,3.255,3.894,2.596,0.0,6.25,88.69,315.685,38.51,6.49,0.842,0.0,0.0,-0.24644385549942532,0.09180199800868488,4424.815863665328,4.82531719047473,0.0,3.5398420165536897,5.074599816211896,-0.0,1901.6012898912818,15.069070369719116,0.46664936287883946,9.51713019320107,1.1401007383509791,4.100420717709749,0.0,-0.15523064242152154,53.605548380570056,31.24347305496292,0.4684676207211187,3.1362367170019065,0.0,0.0,0.16193854745364977,-0.00011023027240610212,0.0,0.0,0.0,15.069070369719116,,6383.5625439537325,0.0,0.14937253243082732,6.112911778902558
26,2021-12-04 10:00:00,0.252,0.98,99.38,5.16,11.04,7.36,0.0,6.567,88.635,315.47,37.75,18.4,0.841,0.0,0.0,-0.24456217611371445,0.14607254824725377,4419.903202396569,4.819959871751984,0.0,3.5398420165536897,11.592768414475879,-0.0,1901.6012898912818,34.45033514416944,1.4266499082912998,9.302130193201094,2.3445076483698637,21.531149852017684,0.0,-0.15410245771049438,58.68014819678195,31.220343351856087,0.4682941841268066,3.135075616018415,0.0,0.0,0.8497035140817861,-0.00017147001273902992,0.0,0.0,7.105427357601002e-15,34.450335144169436,,6383.724482501186,0.0,0.14937253243082732,6.112911778902558
27,2021-12-04 11:00:00,0.33,1.475,99.065,3.885,27.687,18.458,0.0,6.767,88.53,315.76,37.09,46.145,0.839,0.0,0.0,-0.24269348056024298,0.18248752167071766,4409.160137496175,4.808244424750463,0.0,3.5398420165536897,13.179382864587703,-0.0,1901.6012898912818,39.22888425789348,3.785195654012043,9.592130193201058,2.653653016126482,23.350954459437364,0.0,-0.15304906488346298,70.27291661125783,31.16973316448409,0.46791446265928005,3.1325335056227006,0.0,0.0,0.9200262888665929,-0.00037525042147956814,0.0,0.0,0.0,39.22888425789348,,6384.5741860152675,0.0,0.14937253243082732,6.112911778902558
28,2021-12-04 12:00:00,0.366,1.815,98.595,1.155,54.804,36.536,0.0,6.717,88.415,324.215,36.185,91.34,0.838,0.0,0.0,-0.24083605266842684,0.19893332681620385,4396.900780920453,4.794875442661345,0.0,3.5398420165536897,11.053127857422655,-0.0,1901.6012898912818,32.961139194385616,7.68501141093931,18.047130193201042,0.9695164725828486,6.411499861563698,0.0,-0.1520187439012857,83.45229947584554,31.11192953792078,0.4674803924675709,3.1296275483851463,0.0,0.0,0.252144267883178,-0.00042890909648053693,0.0,0.0,0.0,32.961139194385616,,6385.494212304134,0.0,0.14937253243082732,6.112911778902558
29,2021-12-04 13:00:00,0.355,1.74,99.025,3.175,25.701,17.134,0.0,6.683,88.39,323.915,35.03,42.835,0.836,0.0,0.0,-0.2389894158470727,0.19393459237599248,4386.099797330914,4.78309683460296,0.0,3.5398420165536897,13.528994429733858,-0.0,1901.6012898912818,40.41053887911682,3.627403325219484,17.747130193201087,2.554269627738504,16.632712582691262,0.0,-0.15097684973351436,94.50542733326819,31.06095770000466,0.46709729018391366,3.1270628045368447,0.0,0.0,0.6530409884418227,-0.0003785881568042615,0.0,0.0,0.0,40.41053887911682,,6385.746356572017,0.0,0.14937253243082732,6.112911778902558
30,2021-12-04 14:00:00,0.301,1.585,99.33,5.24,14.469,9.646,0.0,6.417,88.43,322.72,34.17,24.115,0.835,0.0,0.0,-0.23715393117267639,0.16906652117206586,4373.223843889622,4.7690554458992604,0.0,3.5398420165536897,12.323304769472033,-0.0,1901.6012898912818,36.881409843346816,1.995216876648373,16.552130193201094,3.84176509218151,14.642261889972598,0.0,-0.14996420865675889,108.03442176300204,31.000138992684274,0.4666397676980223,3.123999841899432,0.0,0.0,0.5737653628943694,-0.00045205910388581135,0.0,0.0,0.0,36.881409843346816,,6386.399397560459,0.0,0.14937253243082732,6.112911778902558
31,2021-12-04 15:00:00,0.207,1.21,99.23,3.675,9.477,6.318,0.0,6.383,88.475,319.82,33.435,15.795,0.833,0.0,0.0,-0.2353289700201857,0.12464541441789052,4361.474304483044,4.756242425826656,0.0,3.5398420165536897,8.65003805164374,-0.0,1901.6012898912818,25.934463544549835,1.2523771869372045,13.65213019320106,2.0579457050252765,9.120954163112941,0.0,-0.14894370372664803,120.35772653247408,30.944588722498487,0.46622148589251,3.1211995827172023,0.0,0.0,0.3567693227540187,-0.00041332137496635665,0.0,0.0,3.552713678800501e-15,25.934463544549832,,6386.973162923353,0.0,0.14937253243082732,6.112911778902558
32,2021-12-04 16:00:00,0.082,1.21,98.13,3.025,6.0,4.0,0.0,6.45,88.45,317.955,33.085,10.0,0.832,0.0,0.0,-0.23351480154409052,0.06393819926904291,4353.181035754154,4.747198512272797,0.0,3.5398420165536897,7.807905100409125,-0.0,1901.6012898912818,23.439310761256145,0.7364497048631954,11.787130193201051,1.6934766545565374,9.370143490095844,0.0,-0.14788928146048394,129.0077645841178,30.90534920988922,0.46592579433759806,3.119220024962507,0.0,0.0,0.3660516868502303,-0.00029226155289903465,0.0,0.0,0.0,23.439310761256145,,6387.329932246107,0.0,0.14937253243082732,6.112911778902558
33,2021-12-04 17:00:00,0.0,1.54,96.965,0.86,0.198,0.132,0.0,6.4,88.45,319.25,32.74,0.33,0.83,0.0,0.0,-0.23171233299381114,0.023512516522210297,4345.739182340596,4.739083077797814,0.0,3.5398420165536897,5.270491531616913,-0.0,1901.6012898912818,15.84005959589904,0.023231431306137605,13.082130193201067,0.6127560907846945,2.268773343301415,0.0,-0.1468314626942743,136.81566968452694,30.870116942401577,0.4656601396244374,3.1174415539890457,0.0,0.0,0.08853029295107621,-0.0002625899620116733,0.0,0.0,1.7763568394002505e-15,15.840059595899039,,6387.6959839329575,0.0,0.14937253243082732,6.112911778902558
34,2021-12-04 18:00:00,0.0,1.195,98.935,0.655,0.045,0.03,0.0,6.4,88.445,318.385,32.475,0.075,0.829,0.0,0.0,-0.22992173615949693,0.023512516522210293,4340.55722110193,4.733432084080621,0.0,3.5398420165536897,4.70998627390234,-0.0,1901.6012898912818,14.166767967097446,0.005310928814638409,12.217130193201058,0.36212050641358345,1.727961092863287,0.0,-0.14575475419512213,142.08616121614386,30.845571895537006,0.4654749779869906,3.1162019576962496,0.0,0.0,0.0673735299302594,-0.00018305708811330165,0.0,0.0,1.7763568394002505e-15,14.166767967097444,,6387.784514225908,0.0,0.14937253243082732,6.112911778902558
35,2021-12-04 19:00:00,0.0,1.365,98.105,0.755,-0.102,-0.068,0.0,6.4,88.41,314.305,32.21,-0.17,0.827,0.0,0.0,-0.22814356263137012,0.023512516522210303,4335.914608357958,4.728369256660804,0.0,3.5398420165536897,3.4713535230056873,-0.0,1901.6012898912818,10.448641471868852,-0.012178901866550925,8.137130193201074,0.47659734763308625,1.9917719467355444,0.0,-0.14467911383430151,146.7961474900462,30.82357324754899,0.4653089631275552,3.115090542787941,0.0,0.0,0.07760417927437453,-0.00016413465884058763,0.0,0.0,0.0,10.448641471868852,,6387.851887755839,0.0,0.14937253243082732,6.112911778902558
36,2021-12-04 20:00:00,0.0,1.285,98.24,0.93,0.0,0.0,0.0,6.217,88.395,316.045,31.995,0.0,0.826,0.0,0.0,-0.22637788191904423,0.023512516522210297,4332.5208590142265,4.724668330440814,0.0,3.5398420165536897,3.7109440760273293,-0.0,1901.6012898912818,11.175632137899214,0.0,9.877130193201083,0.552566311836535,0.8895325002933286,0.0,-0.14359686743173436,150.26750101305188,30.807487270795615,0.4651875312950716,3.1142775965888814,0.0,0.0,0.03464021778338644,-0.00012006804630559921,0.0,0.0,0.0,11.175632137899214,,6387.929491935113,0.0,0.14937253243082732,6.112911778902558
37,2021-12-04 21:00:00,0.0,1.05,98.715,0.795,-0.183,-0.122,0.0,5.867,88.44,317.81,31.63,-0.305,0.824,0.0,0.0,-0.22462495160473958,0.023512516522210293,4328.844555155983,4.720659274979261,0.0699192495104431,3.5398420165536897,3.3409431311414592,-0.0,1901.6012898912818,10.067057575932262,-0.02222929113214735,11.64213019320107,0.38616756094077703,-1.796485620922451,0.0,-0.14252526615498493,153.9784450890792,30.79005727853215,0.46505591779842953,3.1133964874953937,0.0,0.0,0.0,-0.00013013250403427263,0.0,0.0,0.0,10.067057575932264,,6387.964132152897,0.0,0.14937253243082732,6.112911778902558
38,2021-12-04 22:00:00,0.0,0.345,97.46,1.255,-0.189,-0.126,0.0,5.8,88.655,315.45,31.47,-0.315,0.823,0.0,0.0,-0.22288461026349912,0.023512516522210297,4325.433692775331,4.716939686777897,0.14037433565579716,3.6097612660641327,1.8938882780156658,-0.0,1901.6012898912818,5.709736241612656,-0.023088564215217506,9.282130193201056,0.20078750469867032,-3.60863471498697,0.0,-0.14145817708488323,157.31938822022067,30.773881377057787,0.46493374058174813,3.1125785511941664,0.0,0.0,0.0,-0.00012080484838713602,0.0,0.0,0.0,5.7097362416126565,,6387.964132152897,0.0,0.14937253243082732,6.112911778902558
39,2021-12-04 23:00:00,0.0,0.0,99.09,0.655,0.027,0.018,0.0,5.55,88.655,315.755,31.645,0.045,0.821,0.0,0.0,-0.2211568449771681,0.023512516522210297,4323.399430161659,4.714721297886215,0.1317551240713203,3.75013560171993,2.01008886486816,-0.0,1901.6012898912818,6.061961125568194,0.0033356359923518426,9.587130193201062,0.0,-3.388121076301263,0.0,-0.14038362732395712,159.21327649823633,30.764231930115468,0.4648608426403665,3.1120905234410356,0.0,0.0,0.0,-7.208674344651912e-05,0.0,0.0,8.881784197001252e-16,6.061961125568192,,6387.964132152897,0.0,0.14937253243082732,6.112911778902558
40,2021-12-05 00:00:00,0.0,-0.295,99.105,1.505,0.147,0.098,5.835,5.267,88.69,315.84,33.59,0.245,0.85,0.0,0.0,-0.21944193532018158,0.0235125165222103,4321.25758617272,4.712385590155638,0.454782745926708,3.8818907257912505,0.0,-0.09804412308267042,1901.6012898912818,-2.356673105471225,0.01521845098931474,9.672130193201042,-0.20596991904838238,-11.698733765492776,0.0,-0.1393180651204234,161.22336536310448,30.754070539281585,0.464784064795998,3.1115765210128847,0.0,177.48093362856773,0.0,-7.592283584009566e-05,0.0,0.0,-2.3566731054712253,0.0,,6387.964132152897,0.0,0.14937253243082732,6.112911778902558
41,2021-12-05 01:00:00,0.0,-1.415,98.05,1.09,1.482,0.988,5.76,5.2,88.71,313.8,35.51,2.47,0.85,0.0,-0.09804412308267042,-0.217739761307766,0.024453437059420394,4498.283737055362,4.905434827759391,0.33661502443580066,4.336673471717958,0.0,-0.04858743435181818,1901.6012898912818,-1.1678894787424305,0.15363599905830916,8.0714756409634,-0.6661022940371463,-8.6511228628571,0.0,-0.07577596186989265,161.22336536310448,30.78211813884151,0.4838245714868516,3.1115765210128847,0.0,175.19968769503862,0.0,0.006277193042045437,0.0,0.0,-1.1678894787424303,0.0,,6565.445065781465,0.0,0.14937253243082732,6.063711489068939
